Company,Category,Item Name,HSN Code,Buying Price,Selling Price (DP),Unit,GST Rate,Quantity on Hand
DOMS,Stationery,DOMS EXAM BOARD,39261019,₹98.70,₹105.00,1,18%,100
DOMS,Stationery,DOMS EXAM ESSENTIAL KIT,39261019,₹211.50,₹225.00,1,18%,100
DOMS,Eraser,DOMS EXTRA LONG DUST FREE ERASER 20 PCS,40169200,₹3.29,₹3.50,1,0%,100
DOMS,Sharpener,DOMS EXTRA LONG PENCIL SHARPENER 20 PCS BOX,82141010,₹3.29,₹3.50,1,0%,100
DOMS,Pen,DOMS F9 LINER PEN 10 SHADES,96082000,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS FIXY FIX GLUE STICK 15 GM,35061000,₹26.32,₹28.00,1,18%,100
DOMS,Stationery,DOMS FIXY FIX GLUE STICK 6 GM,35061000,₹9.87,₹10.50,1,18%,100
DOMS,Stationery,DOMS FIXY FIX GLUE STICK 6 GM DANGLER,35061000,₹9.87,₹10.50,1,18%,100
DOMS,Stationery,DOMS FIXY FIX GLUE STICK 8 GM,35061000,₹16.45,₹17.50,1,18%,100
DOMS,Stationery,DOMS FLASH CAR TIN BOX,73102110,₹108.57,₹115.50,1,18%,100
DOMS,Pen,DOMS FLOATING MARKERS 12 SHADES,96082000,₹131.60,₹140.00,1,18%,100
DOMS,Eraser,DOMS FRAGRANCE ERASER 20 PCS,40169200,₹3.29,₹3.50,1,0%,100
DOMS,Pencil,DOMS FSC 12 PENCIL FLAT TIN,96091000,₹98.70,₹105.00,1,0%,100
DOMS,Pencil,DOMS FSC 12 PENCIL ROUND TIN,96091000,₹70.41,₹74.90,1,0%,100
DOMS,Pencil,DOMS FSC 12 SHADES COLOUR PENCIL MRP.59.00,96091000,₹38.82,₹41.30,1,0%,100
DOMS,Pencil,DOMS FSC 12 SHADES COLOUR PENCIL MRP.60.00,96091000,₹39.48,₹42.00,1,0%,100
DOMS,Pencil,DOMS FSC 24 PENCIL FLAT TIN,96091000,₹197.40,₹210.00,1,0%,100
DOMS,Pencil,DOMS FSC 24 PENCIL ROUND TIN,96091000,₹128.31,₹136.50,1,0%,100
DOMS,Pencil,DOMS FSC 24 SHADES COLOUR PENCIL MRP.118.00,96091000,₹77.64,₹82.60,1,0%,100
DOMS,Pencil,DOMS FSC 24 SHADES COLOUR PENCIL MRP.120.00,96091000,₹78.96,₹84.00,1,0%,100
DOMS,Pencil,DOMS FSC 50 SHADES COLOUR PENCIL,96091000,₹207.27,₹220.50,1,0%,100
DOMS,Stationery,DOMS FUN FIESTA KIT,34070010,₹70.50,₹75.00,1,18%,100
DOMS,Pencil,DOMS FUSION GRAPHITE PENCIL MRP.6.80,96091000,₹4.47,₹4.76,1,0%,100
DOMS,Pencil,DOMS FUSION GRAPHITE PENCIL MRP.7.00,96091000,₹4.61,₹4.90,1,0%,100
DOMS,Stationery,DOMS GEOFINE MATH.DRAW INST.BOX,90172020,₹49.35,₹52.50,1,18%,100
DOMS,Stationery,DOMS GEOFLIP MATH.INST.BOX,90172020,₹131.60,₹140.00,1,18%,100
DOMS,Stationery,DOMS GEOMATIC MATH.INST.BOX,90172020,₹72.38,₹77.00,1,18%,100
DOMS,Stationery,DOMS GEOMATIC PROTRACTOR,90172020,₹3.29,₹3.50,1,18%,100
DOMS,Stationery,DOMS GEOMITI MATH INST. BOX,90172020,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS GEOMMY MATH.BOX,90172020,₹59.22,₹63.00,1,18%,100
DOMS,Stationery,DOMS GEOTRON MATH.INST.BOX,90172020,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS GEOTRON PLUS MATH.INST.BOX,90172020,₹105.28,₹112.00,1,18%,100
DOMS,Stationery,DOMS GLITER GLUE 10 ML 18 SHADES,32139000,₹118.44,₹126.00,1,18%,100
DOMS,Stationery,DOMS GLITTER GLUE 10 ML 6 SHADES,32139000,₹36.19,₹38.50,1,18%,100
DOMS,Stationery,DOMS GLITTER GLUE 5.5.ML 6 SHADES,32139000,₹23.03,₹24.50,1,18%,100
DOMS,Eraser,DOMS GRIP POP ERASER,40169200,₹3.29,₹3.50,1,0%,100
DOMS,Stationery,DOMS GRIP POP PLASTICS CRAYONS 12 SHADES,96091000,₹65.80,₹70.00,1,0%,100
DOMS,Stationery,DOMS GRIP POP PLASTICS CRAYONS 6 SHADES,96091000,₹32.90,₹35.00,1,0%,100
DOMS,Stationery,DOMS GRIPPIE CRAYONS 6 SHADES,96091000,₹82.25,₹87.50,1,0%,100
DOMS,Pencil,DOMS GROOVE GRAPHITE PENCIL 10PC PACK MRP.5.80,96091000,₹3.82,₹4.06,1,0%,100
DOMS,Pencil,DOMS GROOVE GRAPHITE PENCIL 10PC PACK MRP.6.00,96091000,₹3.95,₹4.20,1,0%,100
DOMS,Stationery,DOMS GROOVE PLASTIC CRAYON 12SHADE,96091000,₹39.48,₹42.00,1,0%,100
DOMS,Eraser,DOMS GROOVE RETRACTABLE ERASER,40169200,₹16.45,₹17.50,1,0%,100
DOMS,Stationery,DOMS HARRY POTTER TIN BOX,73102110,₹78.96,₹84.00,1,18%,100
DOMS,Pencil,DOMS HELLO GRAPHITE PENCIL 10 PCS PACK,96091000,₹4.47,₹4.76,1,0%,100
DOMS,Stationery,DOMS HI TECH MATH. DRAW. INST. SET,90172020,₹13.16,₹14.00,1,18%,100
DOMS,Stationery,DOMS HOLI COLOURS 5 SHADES 300 GM,32139000,₹78.96,₹84.00,1,18%,100
DOMS,Pencil,DOMS HSC 12 SHADES COLOUR PENCIL MRP.29.00,96091000,₹19.08,₹20.30,1,0%,100
DOMS,Pencil,DOMS HSC 12 SHADES COLOUR PENCIL MRP.30.00,96091000,₹19.74,₹21.00,1,0%,100
DOMS,Pencil,DOMS HSC 12 SHADES PENCIL TIN PACK,96091000,₹25.66,₹27.30,1,0%,100
DOMS,Pencil,DOMS HSC 24 SHADES PENCIL TIN PACK,96091000,₹48.03,₹51.10,1,0%,100
DOMS,Stationery,DOMS ISRO MATH.DRAW INST.BOX,90172020,₹164.50,₹175.00,1,18%,100
DOMS,Pen,DOMS JUMBO MAGIC PEN 9+1,96082000,₹78.96,₹84.00,1,18%,100
DOMS,Stationery,DOMS JUMBO SKETCH MAX 12 SHADES,96082000,₹98.70,₹105.00,1,18%,100
DOMS,Stationery,DOMS JUMBO SKETCH MAX 8 SHADES,96082000,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS JUMBO WAX CRAYONS 12 SHADES,96091000,₹38.82,₹41.30,1,0%,100
DOMS,Stationery,DOMS JUMBO WAX CRAYONS 24 SHADES,96091000,₹78.96,₹84.00,1,0%,100
DOMS,Stationery,DOMS JUNIOR ART,96082000,₹250.04,₹266.00,1,18%,100
DOMS,Pencil,DOMS KARBON GRAPHITE PENCIL 10 PCS PACK MRP.6.80,96091000,₹4.47,₹4.76,1,0%,100
DOMS,Pencil,DOMS KARBON GRAPHITE PENCIL 10 PCS PACK MRP.7.00,96091000,₹4.61,₹4.90,1,0%,100
DOMS,Eraser,DOMS LONG COLOURED ERASER 20 PCS,40169200,₹1.32,₹1.40,1,0%,100
DOMS,Stationery,DOMS LONG WAX CRAYONS 12 PAPER TUBE,96091000,₹13.16,₹14.00,1,0%,100
DOMS,Stationery,DOMS LONG WAX CRAYONS 12 SHADES,96091000,₹19.74,₹21.00,1,0%,100
DOMS,Stationery,DOMS LONG WAX CRAYONS 16 SHADES NEW,96091000,₹26.32,₹28.00,1,0%,100
DOMS,Stationery,DOMS LONG WAX CRAYONS 24 SHADES,96091000,₹44.74,₹47.60,1,0%,100
DOMS,Stationery,DOMS M TECH SCALE 20 CM,90172020,₹6.58,₹7.00,1,18%,100
DOMS,Stationery,DOMS M TECH SCALE 30 CM,90172020,₹9.87,₹10.50,1,18%,100
DOMS,Eraser,DOMS M-TECH ERASER,40169200,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS MAGIC PALETTE AQUA CC 12 40 MM,32131000,₹131.60,₹140.00,1,18%,100
DOMS,Pen,DOMS MAGNETIC WHITEBOARD DUSTER WITH 2 W/B MARKER,96032900,₹98.70,₹105.00,1,18%,100
DOMS,Pencil,DOMS MECHANICAL PENCIL LEAD TUBE,96092000,₹3.29,₹3.50,1,18%,100
DOMS,Pen,DOMS METALIC MARKER PEN 10 PCS PACK,96082000,₹16.45,₹17.50,1,18%,100
DOMS,Pen,DOMS METALLIC BRUSH PEN 10 SHADES NEW,96082000,₹197.40,₹210.00,1,18%,100
DOMS,Pen,DOMS METALLIC BRUSH PEN SILVER & GOLD,96082000,₹32.90,₹35.00,1,18%,100
DOMS,Stationery,DOMS METALLIC FLUID ACRYLIC COLOUR,32139000,₹164.50,₹175.00,1,18%,100
DOMS,Eraser,DOMS MINI E RACER ERASER,40169200,₹3.29,₹3.50,1,0%,100
DOMS,Stationery,DOMS MODELLING CLAY 12 SHADES,34070010,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY 14 SHADES,34070010,₹78.96,₹84.00,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY 18 SHADES,34070010,₹115.15,₹122.50,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY 24 SHADES,34070010,₹130.94,₹139.30,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY 7 SHADES (85 GM),34070010,₹32.90,₹35.00,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY 8 SHADES,34070010,₹39.48,₹42.00,1,18%,100
DOMS,Stationery,DOMS MODELLING CLAY BAR 12 SHADES 60 GM,34070010,₹19.74,₹21.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 10 SHADES(150 GM),34070010,₹55.93,₹59.50,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 10 SHADES(250 GM),34070010,₹197.40,₹210.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 15 SHADES(300 GM),34070010,₹98.70,₹105.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 6 SHADES(150 GM),34070010,₹65.80,₹70.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 6 SHADES(300 GM),34070010,₹115.15,₹122.50,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 6 SHADES(450 GM),34070010,₹164.50,₹175.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 7 SHADES(85 GM),34070010,₹26.32,₹28.00,1,18%,100
DOMS,Stationery,DOMS MODELLING DOUGH 8 SHADES(200 GM),34070010,₹85.54,₹91.00,1,18%,100
DOMS,Pencil,DOMS MY 1ST PENCIL KIT,90172020,₹10.58,₹11.25,1,18%,100
DOMS,Sharpener,DOMS NEON ERASNER 20 PCS PACK,82141010,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS NEON FLUID ACRYLIC COLOUR,32139000,₹164.50,₹175.00,1,18%,100
DOMS,Stationery,DOMS NEON GEAR KIT,32131000,₹492.80,₹524.25,1,18%,100
DOMS,Eraser,DOMS NEON HEX DUST FREE ERASER 60 PCS,40169200,₹3.29,₹3.50,1,0%,100
DOMS,Pencil,DOMS NEON RT PENCIL 10 PCS PACK MRP.5.80,96091000,₹3.82,₹4.06,1,0%,100
DOMS,Pencil,DOMS NEON RT PENCIL 10 PCS PACK MRP.6.00,96091000,₹3.95,₹4.20,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 12 SHADES,96099030,₹32.90,₹35.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 12 SHADES (HEXAGONAL),96099030,₹65.80,₹70.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 16 SHADES,96099030,₹42.11,₹44.80,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 25 SHADES (HEXAGONAL),96099030,₹131.60,₹140.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 25 SHADES BOX,96099030,₹64.48,₹68.60,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 25 SHADES PLASTIC PACK,96099030,₹78.96,₹84.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 50 SHADES (HEXAGONAL),96099030,₹246.75,₹262.50,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 50 SHADES BOX,96099030,₹125.02,₹133.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL 50 SHADES PLASTIC PACK,96099030,₹151.34,₹161.00,1,0%,100
DOMS,Stationery,DOMS OIL PASTEL MINI 12 SHADES,96099030,₹13.16,₹14.00,1,0%,100
DOMS,Stationery,DOMS PAINTING KIT,32131000,₹140.30,₹149.25,1,18%,100
DOMS,Pen,DOMS PASTEL BRUSH PEN,96082000,₹131.60,₹140.00,1,18%,100
DOMS,Stationery,DOMS PEARL FLUID ACRYLIC COLOUR,32139000,₹164.50,₹175.00,1,18%,100
DOMS,Sharpener,DOMS PENCIL SHARPENER 100 PCS JAR PACK,82141010,₹1.97,₹2.10,1,0%,100
DOMS,Sharpener,DOMS PENCIL SHARPENER 20 PCS,82141010,₹1.97,₹2.10,1,0%,100
DOMS,Pencil,DOMS PENCIL SMART KIT 12 PCS,90172020,₹352.50,₹375.00,1,18%,100
DOMS,Eraser,DOMS PEPCILS DUST FREE ERASER,40169200,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS PERFUMED GUM 50 PCS JAR,35061000,₹3.29,₹3.50,1,18%,100
DOMS,Stationery,DOMS PLASTIC CRAYON 14 SHADES TIN,96091000,₹39.48,₹42.00,1,0%,100
DOMS,Stationery,DOMS PLASTIC CRAYON 28 SHADES BOX,96091000,₹82.25,₹87.50,1,0%,100
DOMS,Stationery,DOMS PLASTIC CRAYON 28 SHADES TIN,96091000,₹65.80,₹70.00,1,0%,100
DOMS,Stationery,DOMS POWER PUFF GIRLS TIN BOX,73102110,₹78.96,₹84.00,1,18%,100
DOMS,Eraser,DOMS POWERPUFF GIRLS EPODZ GLO ERASER,40169200,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS Q 15 CM 10 PCS,90172020,₹3.29,₹3.50,1,18%,100
DOMS,Stationery,DOMS Q 30 CM 10 PCS,90172020,₹7.90,₹8.40,1,18%,100
DOMS,Eraser,DOMS RECTI 5 DUST FREE ERASER,40169200,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS REFILLABLE AQUA CLR CAKES 18SH 30MM,32131000,₹98.70,₹105.00,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER INK BLACK 15 ML,32159090,₹16.45,₹17.50,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER INK BLUE 15 ML,32159090,₹16.45,₹17.50,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER INK GREEN 15 ML,32159090,₹16.45,₹17.50,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER INK RED 15 ML,32159090,₹16.45,₹17.50,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER PEN BLACK,96082000,₹13.16,₹14.00,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER PEN BLUE,96082000,₹13.16,₹14.00,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER PEN GREEN,96082000,₹13.16,₹14.00,1,18%,100
DOMS,Pen,DOMS REFILO PERMANENT MARKER PEN RED,96082000,₹13.16,₹14.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK BLACK 100 ML,32159090,₹131.60,₹140.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK BLACK 15 ML,32159090,₹19.74,₹21.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK BLUE 100 ML,32159090,₹112.80,₹120.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK BLUE 15 ML,32159090,₹19.74,₹21.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK GREEN 100 ML,32159090,₹112.80,₹120.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK GREEN 15 ML,32159090,₹19.74,₹21.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK RED 100 ML,32159090,₹112.80,₹120.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITE BOARD MARKER INK RED 15 ML,32159090,₹19.74,₹21.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITEBOARD MARKER PEN BLACK,96082000,₹14.10,₹15.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITEBOARD MARKER PEN BLUE,96082000,₹14.10,₹15.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITEBOARD MARKER PEN GREEN,96082000,₹14.10,₹15.00,1,18%,100
DOMS,Pen,DOMS REFILO WHITEBOARD MARKER PEN RED,96082000,₹14.10,₹15.00,1,18%,100
DOMS,Sharpener,DOMS ROCKET POINT ERASNER,82141010,₹11.28,₹12.00,1,0%,100
DOMS,Pen,DOMS SKETCH FINE WATER CLR PEN 12 SHADES,96082000,₹16.92,₹18.00,1,18%,100
DOMS,Pen,DOMS SKETCH FINE WATER COLOUR 10 PEN BLACK,96082000,₹16.92,₹18.00,1,18%,100
DOMS,Pen,DOMS SKETCH FINE WATER COLOUR 10 PEN BLUE,96082000,₹16.92,₹18.00,1,18%,100
DOMS,Pen,DOMS SKETCH FINE WATER COLOUR 10 PEN GREEN,96082000,₹16.92,₹18.00,1,18%,100
DOMS,Pen,DOMS SKETCH FINE WATER COLOUR 10 PEN RED,96082000,₹19.74,₹21.00,1,18%,100
DOMS,Pen,DOMS SKETCH MAX 12 SHADES WC PEN,96082000,₹23.03,₹24.50,1,18%,100
DOMS,Pen,DOMS SKETCH MAX WATER COLOUR PEN 14,96082000,₹23.03,₹24.50,1,18%,100
DOMS,Pen,DOMS SKETCH MAX WATER COLOUR PEN 24,96082000,₹46.06,₹49.00,1,18%,100
DOMS,Stationery,DOMS SPEEDZ KIT,90172020,₹105.75,₹112.50,1,18%,100
DOMS,Eraser,DOMS SPORT CAR ERASER,40169200,₹6.58,₹7.00,1,0%,100
DOMS,Stationery,DOMS STUDENT POSTER COLOUR 12 SHADES NEW,32131000,₹125.02,₹133.00,1,18%,100
DOMS,Stationery,DOMS STUDENT POSTER COLOUR 14 SHADES NEW,32131000,₹124.08,₹132.00,1,18%,100
DOMS,Stationery,DOMS STUDENT POSTER COLOUR 20 SHADES,32131000,₹169.20,₹180.00,1,18%,100
DOMS,Stationery,DOMS STUDENT POSTER COLOUR 6 SHADES NEW,32131000,₹56.40,₹60.00,1,18%,100
DOMS,Sharpener,DOMS SUPER POINT SHARPENER 5 PCS PACK,82141010,₹2.26,₹2.40,1,0%,100
DOMS,Pencil,DOMS SUPER SIX GRAPHITE PENCIL 20 PCS JAR,96091000,₹3.27,₹3.48,1,0%,100
DOMS,Pen,DOMS SUPER WASHABLE PENS 10 SHADES,96082000,₹56.40,₹60.00,1,18%,100
DOMS,Pencil,DOMS SUPERIO GRAPHITE PENCIL 10 PCS TIN PACK,96091000,₹7.05,₹7.50,1,0%,100
DOMS,Pencil,DOMS SUPERIO GRAPHITE PENCIL 50 PCS DISPLAY,96091000,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS SUPERMAN CAR TIN BOX,73102110,₹93.06,₹99.00,1,18%,100
DOMS,Stationery,DOMS SUPERMAN CLASSROOM KIT,90172020,₹11.28,₹12.00,1,18%,100
DOMS,Pencil,DOMS SUPERMAN PENCIL 10 PCS PACK,96091000,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS SUPERMAN STATIONERY KIT,90172020,₹84.60,₹90.00,1,18%,100
DOMS,Stationery,DOMS SUPERMAN TIN BOX,73102110,₹67.68,₹72.00,1,18%,100
DOMS,Stationery,DOMS TEMPERA COLOUR 12 SHADES,32131000,₹11.28,₹12.00,1,18%,100
DOMS,Stationery,DOMS TEMPERA COLOUR 18 SHADES,32131000,₹16.92,₹18.00,1,18%,100
DOMS,Stationery,DOMS TEMPERA COLOUR 6 SHADES,32131000,₹5.64,₹6.00,1,18%,100
DOMS,Eraser,DOMS TOM & JERRY EPODZ GLO ERASER,40169200,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS TOM & JERRY HIGH ENERGY TIN BOX,73102110,₹67.68,₹72.00,1,18%,100
DOMS,Stationery,DOMS TOM & JERRY HIGH MULTI TIN BOX,73102110,₹67.68,₹72.00,1,18%,100
DOMS,Eraser,DOMS TRIANGLE ERASER JAR (50 PCS),40169200,₹84.60,₹90.00,1,0%,100
DOMS,Sharpener,DOMS TWO DOOZ PENCIL SHARPENER,82141010,₹5.64,₹6.00,1,0%,100
DOMS,Pencil,DOMS ULTRA CLICK MECHANICAL PENCIL 0.7 MM,96084000,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS UNICORN KIT,90172020,₹84.60,₹90.00,1,18%,100
DOMS,Stationery,DOMS VIBRANT FLUID ACRYLIC COLOUR,32139000,₹141.00,₹150.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR CAKES 15 SHADES (15 mm),32131000,₹14.10,₹15.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR CAKES 24 SHADES (15 mm),32131000,₹28.20,₹30.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR TUBE 12 SHADES RS.100,32131000,₹56.40,₹60.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR TUBE 12 SHADES RS.120,32131000,₹67.68,₹72.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR TUBE 14 SHADES,32131000,₹70.50,₹75.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR TUBE 18 SHADES,32131000,₹90.24,₹96.00,1,18%,100
DOMS,Stationery,DOMS WATER COLOR TUBE 6 SHADES,32131000,₹33.84,₹36.00,1,18%,100
DOMS,Pencil,DOMS WATER COLOUR PENCIL 12 SHADES,96082000,₹104.34,₹111.00,1,18%,100
DOMS,Pencil,DOMS WATER COLOUR PENCIL 24 SHADES,96082000,₹205.86,₹219.00,1,18%,100
DOMS,Pen,DOMS WATER COLOUR PENS 10 SHADES MINI,96082000,₹6.77,₹7.20,1,18%,100
DOMS,Pen,DOMS WATER COLOUR PENS 12 SHADES MINI,96082000,₹8.46,₹9.00,1,18%,100
DOMS,Pen,DOMS WATER COLOUR PENS 15 SHADES,96082000,₹11.28,₹12.00,1,18%,100
DOMS,Stationery,DOMS WAX CRAYONS 10 SHADES,96091000,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS WAX CRAYONS 12 SHADES,96091000,₹6.77,₹7.20,1,0%,100
DOMS,Pen,DOMS WHITENER PEN 3 ML,38249900,₹8.46,₹9.00,1,18%,100
DOMS,Pen,DOMS WHITENER PEN 7 ML,38249900,₹14.10,₹15.00,1,18%,100
DOMS,Pencil,DOMS WIZDOM RUBBER TIPPED GRAPHITE PENCIL,90172020,₹3.95,₹4.20,1,18%,100
DOMS,Stationery,DOMS WONDER KIT,96082000,₹27.64,₹29.40,1,18%,100
DOMS,Pencil,DOMS WONDER WOMAN PENCIL 10 PCS PACK,96091000,₹5.64,₹6.00,1,0%,100
DOMS,Stationery,DOMS WONDER WOMAN STATIONERY KIT,90172020,₹84.60,₹90.00,1,18%,100
DOMS,Stationery,DOMS WONDER WOMAN TIN BOX,73102110,₹67.68,₹72.00,1,18%,100
DOMS,Stationery,DOMS WOW KIT,96082000,₹27.64,₹29.40,1,18%,100
DOMS,Stationery,DOMS X1 CRYSTAL INSTRUMENTS SET 20 PCS,90172020,₹11.28,₹12.00,1,18%,100
DOMS,Pencil,DOMS X1 PENCIL 10 PCS PACK MRP.5.80,96091000,₹3.27,₹3.48,1,0%,100
DOMS,Pencil,DOMS X1 PENCIL 10 PCS PACK MRP.6.00,96091000,₹3.38,₹3.60,1,0%,100
DOMS,Stationery,DOMS X1 PREMIUM MATH.BOX,90172020,₹84.60,₹90.00,1,18%,100
DOMS,Pencil,DOMS Y1 + PENCIL 10 PCS PACK MRP.5.00,96091000,₹2.82,₹3.00,1,0%,100
DOMS,Pencil,DOMS Y1 GRAPHITE PENCIL MRP.3.80,96091000,₹2.14,₹2.28,1,0%,100
DOMS,Pencil,DOMS Y1 GRAPHITE PENCIL MRP.4.00,96091000,₹2.26,₹2.40,1,0%,100
DOMS,Pencil,DOMS Y1+ GRAPHITE PENCIL MRP.4.80,96091000,₹2.71,₹2.88,1,0%,100
DOMS,Pencil,DOMS ZIO RUBBER-TIPPED GRAPHITE PENCIL,96091000,₹3.84,₹4.08,1,0%,100
DOMS,Eraser,DOMS ZODIAC ERASER,40169200,₹2.82,₹3.00,1,0%,100
DOMS,Stationery,DOMS ZOOM 15 CM 10 PCS,90172020,₹3.95,₹4.20,1,18%,100
DOMS,Stationery,DOMS ZOOM 30 CM 10 PCS,90172020,₹8.46,₹9.00,1,18%,100
DOMS,Pencil,DOMS ZOOM TRIANGLE GRAPHITE PENCIL MRP.5.80,96091000,₹3.27,₹3.48,1,0%,100
DOMS,Pencil,DOMS ZOOM TRIANGLE GRAPHITE PENCIL MRP.6.00,96091000,₹3.38,₹3.60,1,0%,100
camlin,Colour,CAMEL ACRY ULTRA COL T-6-10ML,32131000,₹58.00,₹67.00,PC,18%,20
camlin,Colour,CAMEL ACRY COL T-12-10ML,32131000,₹58.00,₹67.00,PC,18%,20
camlin,Colour,CAMEL ACRY COL SR5-10ML,32131000,₹116.00,₹134.00,PC,18%,20
camlin,Colour,CAMEL ACRY COL SR5-10ML-MT GOLD,32139000,₹14.50,₹16.75,PC,18%,30
camlin,Colour,CAMEL ACRY COL SR5-10ML-MT SILVER,32139000,₹14.50,₹16.75,PC,18%,30
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT BLACK,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT BR PURPLE,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT BR SIENNA,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT BR UMBER,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT CRIMSON,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT CER. BLUE,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT CH YELLOW,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT DP GREEN,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT L PEACH,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT L YELLOW,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT LIGHT BLUE,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT LT GREEN,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT LT VIOLET,32139000,₹14.50,₹16.75,PC,18%,120
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT MAGENTA,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT ORANGE,32139000,₹14.50,₹16.75,PC,18%,240
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT PINK,32139000,₹14.50,₹16.75,PC,18%,60
camlin,Colour,FABRICA ACRY COL SRI-15ML ULT SAP GREEN,32139000,₹14.50,₹16.75,PC,18%,120
